State, parcel_level, s, pass, number of parcels, number of fixings, percent fixed, time, 
NJ,tract,27,1,"2,181","83",3.81,"8.76"
NJ,tract,26,1,"2,181","74",3.39,"7.74"
VA,tract,21,1,"2,198","240",10.92,"6.97"
SC,tract,14,2,"1,323","188",14.21,"2,231.22"
NC,tract,34,1,"2,672","0",0.00,"12.30"
SC,tract,15,2,"1,323","165",12.47,"239.21"
VA,tract,20,1,"2,198","285",12.97,"7.76"
TN,tract,47,3,"1,701","2",0.12,"1,958.92"
TN,tract,46,3,"1,701","7",0.41,"2,060.85"
SC,county,03,1,"46","46",100.00,"0.01"
SC,county,03,3,"46","46",100.00,"0.00"
TN,tract,47,1,"1,701","0",0.00,"13.36"
TN,tract,46,1,"1,701","1",0.06,"13.28"
VA,tract,21,3,"2,198","555",25.25,"1,010.93"
VA,tract,20,3,"2,198","675",30.71,"805.51"
NC,tract,34,3,"2,672","0",0.00,"3,692.07"
NJ,tract,27,3,"2,181","277",12.70,"1,931.82"
NJ,tract,26,3,"2,181","336",15.41,"1,998.27"
VA,tract,15,1,"2,198","786",35.76,"7.19"
SC,tract,20,2,"1,323","19",1.44,"516.41"
SC,tract,21,2,"1,323","4",0.30,"387.53"
VA,tract,14,1,"2,198","879",39.99,"6.03"
MO,tract,31,2,"1,654","0",0.00,"6,508.51"
PA,tract,18,1,"3,446","1,809",52.50,"18.25"
NJ,tract,13,1,"2,181","1,062",48.69,"9.05"
MO,tract,30,2,"1,654","5",0.30,"6,719.26"
NJ,tract,12,1,"2,181","1,289",59.10,"7.36"
PA,tract,19,1,"3,446","1,730",50.20,"19.82"
OH,tract,25,1,"3,168","4",0.13,"11.75"
GA,tract,18,1,"2,796","17",0.61,"3.23"
OH,tract,24,1,"3,168","7",0.22,"11.70"
GA,tract,19,1,"2,796","9",0.32,"3.82"
PA,tract,13,2,"3,446","2,571",74.61,"98.32"
NJ,tract,18,2,"2,181","817",37.46,"2,963.06"
NJ,tract,19,2,"2,181","731",33.52,"3,892.84"
MS,tract,15,1,"878","11",1.25,"0.35"
PA,tract,51,1,"3,446","1",0.03,"54.76"
LA,tract,15,1,"1,388","1",0.07,"0.97"
PA,tract,50,1,"3,446","6",0.17,"35.06"
LA,tract,14,1,"1,388","6",0.43,"0.99"
MS,county,11,2,"82","1",1.22,"0.48"
MS,county,10,2,"82","1",1.22,"0.40"
IL,tract,34,1,"3,265","0",0.00,"16.64"
MS,county,24,1,"82","0",0.00,"0.03"
MS,county,25,1,"82","0",0.00,"0.03"
SC,county,08,1,"46","46",100.00,"0.01"
SC,county,09,1,"46","46",100.00,"0.01"
MS,county,10,3,"82","1",1.22,"0.14"
MS,county,11,3,"82","1",1.22,"0.23"
PA,tract,26,1,"3,446","969",28.12,"23.03"
PA,tract,27,1,"3,446","856",24.84,"22.82"
NJ,tract,19,3,"2,181","949",43.51,"661.15"
NJ,tract,18,3,"2,181","1,055",48.37,"508.04"
PA,tract,13,3,"3,446","2,717",78.85,"1,045.44"
MO,tract,30,3,"1,654","18",1.09,"1,578.79"
MO,tract,31,3,"1,654","1",0.06,"1,374.59"
TN,tract,30,1,"1,701","139",8.17,"5.46"
AL,county,07,1,"67","67",100.00,"0.03"
SC,tract,21,3,"1,323","4",0.30,"274.07"
TN,tract,31,1,"1,701","89",5.23,"5.00"
AL,county,06,1,"67","67",100.00,"0.03"
SC,tract,20,3,"1,323","25",1.89,"262.92"
NJ,tract,26,2,"2,181","173",7.93,"3,244.28"
NJ,tract,27,2,"2,181","166",7.61,"2,594.30"
SC,tract,15,1,"1,323","65",4.91,"1.91"
VA,tract,20,2,"2,198","637",28.98,"2,668.88"
NC,tract,34,2,"2,672","0",0.00,"14,463.26"
VA,tract,21,2,"2,198","546",24.84,"3,114.91"
SC,tract,14,1,"1,323","82",6.20,"1.96"
SC,county,03,2,"46","46",100.00,"0.00"
MS,county,07,1,"82","3",3.66,"0.02"
MS,county,06,1,"82","6",7.32,"0.02"
PA,tract,47,2,"3,446","158",4.59,"3,301.08"
MD,tract,24,1,"1,475","8",0.54,"2.15"
PA,tract,46,2,"3,446","184",5.34,"3,269.16"
MD,tract,25,1,"1,475","4",0.27,"2.61"
MS,county,33,3,"82","1",1.22,"0.19"
MS,county,32,3,"82","1",1.22,"0.19"
IL,tract,23,2,"3,265","332",10.17,"1,444.58"
TX,tract,22,2,"6,896","1,207",17.50,"30,450.14"
IL,tract,22,2,"3,265","392",12.01,"1,429.10"
TX,tract,23,2,"6,896","940",13.63,"32,540.24"
PA,tract,31,3,"3,446","1,279",37.12,"2,265.23"
PA,tract,30,3,"3,446","1,376",39.93,"1,841.15"
NC,tract,28,3,"2,672","85",3.18,"3,060.96"
TN,tract,18,2,"1,701","1,026",60.32,"120.93"
TN,tract,19,2,"1,701","972",57.14,"1,136.77"
NC,tract,29,3,"2,672","52",1.95,"3,208.07"
MI,tract,20,2,"3,017","989",32.78,"1,082.81"
MI,tract,21,2,"3,017","962",31.89,"1,290.34"
MO,tract,27,1,"1,654","28",1.69,"7.02"
MO,tract,26,1,"1,654","39",2.36,"7.78"
NC,tract,17,2,"2,672","709",26.53,"60,764.61"
TN,tract,27,3,"1,701","652",38.33,"253.12"
AL,county,10,3,"67","67",100.00,"0.00"
TN,tract,26,3,"1,701","712",41.86,"289.50"
AL,county,11,3,"67","67",100.00,"0.00"
